Number Density,Energy Density,Pressure,mu_u,mu_d,mu_s,mu_e
0.30176593225171405,1.2268833588971866,0.07562778629906218,301.1387878393156,301.1387878393156,301.1387878393156,0.0
0.30316021800683085,1.2329061388459877,0.07763537961532924,301.6018713841251,301.6018713841251,301.6018713841251,0.0
0.30456094594961414,1.2389660510460252,0.07965535034867506,302.0656670469948,302.0656670469948,302.0656670469948,0.0
0.3059681458456853,1.2450633244288056,0.08168777480960185,302.5301759230018,302.5301759230018,302.5301759230018,0.0
0.3073818475981956,1.2511981893372663,0.08373272977908874,302.9953991089071,302.9953991089071,302.9953991089071,0.0
0.30880208124846054,1.2573708775344739,0.08579029251149127,303.4613377031579,303.4613377031579,303.4613377031579,0.0
0.3102288769766013,1.2635816222123954,0.08786054073746515,303.9279928058914,303.9279928058914,303.9279928058914,0.0
0.3116622651021818,1.2698306580006857,0.0899435526668953,304.3953655189358,304.3953655189358,304.3953655189358,0.0
0.313102276084856,1.2761182209755668,0.09203940699185562,304.86345694581405,304.86345694581405,304.86345694581405,0.0
0.31454894052501436,1.2824445486687397,0.0941481828895799,305.3322681917458,305.3322681917458,305.3322681917458,0.0
0.3160022891644335,1.288809880076361,0.0962699600254536,305.8018003636505,305.8018003636505,305.8018003636505,0.0
0.3174623528869301,1.295214455668068,0.09840481855602261,306.2720545701495,306.2720545701495,306.2720545701495,0.0
0.3189291627190184,1.3016585173960735,0.1005528391320245,306.74303192156964,306.74303192156964,306.74303192156964,0.0
0.3204027498305666,1.30814230870429,0.1027141029014301,307.21473352994445,307.21473352994445,307.21473352994445,0.0
0.3218831455354613,1.3146660745375378,0.10488869151251261,307.68716050901776,307.68716050901776,307.68716050901776,0.0
0.3233703812922728,1.3212300613507968,0.10707668711693223,308.1603139742462,308.1603139742462,308.1603139742462,0.0
0.324864488704922,1.3278345171185124,0.10927817237283745,308.6341950428015,308.6341950428015,308.6341950428015,0.0
0.3263654995233558,1.334479691343975,0.1114932304479917,309.10880483357374,309.10880483357374,309.10880483357374,0.0
0.32787344564421683,1.3411658350687299,0.11372194502291003,309.58414446717325,309.58414446717325,309.58414446717325,0.0
0.3293883591115246,1.3478932008820739,0.11596440029402459,310.06021506593373,310.06021506593373,310.06021506593373,0.0
0.33091027211735524,1.3546620429305885,0.11822068097686282,310.5370177539147,310.5370177539147,310.5370177539147,0.0
0.3324392170025253,1.3614726169277453,0.12049087230924854,311.01455365690407,311.01455365690407,311.01455365690407,0.0
0.3339752262572816,1.368325180163576,0.12277506005452538,311.4928239024216,311.4928239024216,311.4928239024216,0.0
0.3355183325219875,1.3752199915143732,0.12507333050479108,311.9718296197204,311.9718296197204,311.9718296197204,0.0
0.3370685685878193,1.3821573114524799,0.12738577048415997,312.45157193978997,312.45157193978997,312.45157193978997,0.0
0.3386259673974622,1.3891374020561345,0.12971246735204478,312.9320519953595,312.9320519953595,312.9320519953595,0.0
0.34019056204581,1.3961605270193593,0.13205350900645313,313.41327092089944,313.41327092089944,313.41327092089944,0.0
0.3417623857806708,1.403226951661942,0.13440898388731404,313.89522985262573,313.89522985262573,313.89522985262573,0.0
0.34334147200346965,1.4103369429394343,0.13677898097981142,314.3779299285007,314.3779299285007,314.3779299285007,0.0
0.3449278542699607,1.4174907694532544,0.13916358981775148,314.8613722882369,314.8613722882369,314.8613722882369,0.0
0.34652156629094005,1.4246887014608296,0.14156290048694326,315.3455580732996,315.3455580732996,315.3455580732996,0.0
0.34812264193296116,1.4319310108858003,0.14397700362860005,315.830488426909,315.830488426909,315.830488426909,0.0
0.3497311152190572,1.4392179713283093,0.1464059904427697,316.31616449404413,316.31616449404413,316.31616449404413,0.0
